,attendance,away_conference,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,home_conference,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,venue,venue_id,week,capacity,city,country_code,dome,elevation,grass,location,name,state,year_constructed,zip,rain,max_temp,min_temp,attendance_percentage,home_team_ranked_ind,away_team_ranked_ind
1794,90037.0,Conference USA,"[0, 17, 0, 0]",17,0.2931786358172448,UAB,False,SEC,"[21, 14, 21, 0]",56,0.7068213641827552,LSU,332500099,False,2013,regular,2013-09-07,Tiger Stadium,3958.0,2,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,353.0,,,87.9946443056655,1,0
1795,89113.0,Mid-American,"[0, 10, 3, 0]",13,0.04856792773540897,Kent State,False,SEC,"[21, 10, 0, 14]",45,0.951432072264591,LSU,332570099,False,2013,regular,2013-09-14,Tiger Stadium,3958.0,3,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,361.0,,,87.09160387408255,1,0
1796,92368.0,SEC,"[0, 0, 14, 7]",21,0.07854872356763065,Auburn,True,SEC,"[14, 7, 7, 7]",35,0.9214512764323693,LSU,332640099,False,2013,regular,2013-09-21,Tiger Stadium,3958.0,4,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,1041.0,,,90.27276903079525,1,0
1797,92980.0,SEC,"[3, 0, 0, 3]",6,0.2944945973312144,Florida,True,SEC,"[0, 14, 0, 3]",17,0.7055054026687856,LSU,332850099,False,2013,regular,2013-10-12,Tiger Stadium,3958.0,7,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,90.87088671924629,1,1
1798,92554.0,,"[10, 6, 0, 0]",16,0.000394412006537892,Furman,False,SEC,"[13, 7, 14, 14]",48,0.9996055879934621,LSU,332990099,False,2013,regular,2013-10-26,Tiger Stadium,3958.0,9,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,90.45454989689311,1,0
1799,92949.0,SEC,"[0, 10, 0, 0]",10,0.01973904872680965,Texas A&M,True,SEC,"[7, 14, 10, 3]",34,0.9802609512731904,LSU,333270099,False,2013,regular,2013-11-23,Tiger Stadium,3958.0,13,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,10.0,,,90.84058990822999,1,1
1800,89656.0,SEC,"[7, 10, 10, 0]",27,0.13559960099606416,Arkansas,True,SEC,"[14, 0, 7, 10]",31,0.8644003990039358,LSU,333330099,False,2013,regular,2013-11-29,Tiger Stadium,3958.0,14,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,87.62228672511019,1,0
1801,101194.0,Sun Belt,"[0, 0, 0, 0]",0,0.00025722492115098916,Louisiana Monroe,False,SEC,"[3, 7, 14, 7]",31,0.999742775078849,LSU,400548389,False,2014,regular,2014-09-13,Tiger Stadium,3958.0,3,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,98.89856432208443,1,0
1802,102321.0,SEC,"[14, 3, 14, 3]",34,0.1522271602746854,Mississippi State,True,SEC,"[0, 3, 7, 19]",29,0.8477728397253146,LSU,400548386,False,2014,regular,2014-09-20,Tiger Stadium,3958.0,4,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,3.0,,,100.0,1,0
1803,101987.0,Sun Belt,"[0, 7, 0, 0]",7,2.3305184598809703e-06,New Mexico State,False,SEC,"[14, 28, 14, 7]",63,0.9999976694815401,LSU,400548379,False,2014,regular,2014-09-27,Tiger Stadium,3958.0,5,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.67357629421136,1,0
1804,101581.0,SEC,"[3, 0, 0, 0]",3,5.4793299514188654e-05,Kentucky,True,SEC,"[17, 10, 14, 0]",41,0.9999452067004858,LSU,400548360,False,2014,regular,2014-10-18,Tiger Stadium,3958.0,8,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.27678580154613,0,0
1805,102321.0,SEC,"[7, 0, 0, 0]",7,0.049285002728320815,Ole Miss,True,SEC,"[0, 3, 0, 7]",10,0.9507149972716792,LSU,400548354,False,2014,regular,2014-10-25,Tiger Stadium,3958.0,9,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,1
1806,102321.0,SEC,"[0, 10, 0, 3, 7]",20,0.8401817856059207,Alabama,True,SEC,"[7, 0, 3, 3, 0]",13,0.15981821439407926,LSU,400548342,False,2014,regular,2014-11-08,Tiger Stadium,3958.0,11,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,1
1807,102321.0,SEC,"[0, 0, 14, 7]",21,0.0015651668859281154,Auburn,True,SEC,"[14, 10, 14, 7]",45,0.9984348331140719,LSU,400603854,False,2015,regular,2015-09-19,Tiger Stadium,3958.0,3,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,1
1808,102321.0,Mid-American,"[0, 14, 8, 0]",22,0.00019848094879271194,Eastern Michigan,False,SEC,"[14, 6, 10, 14]",44,0.9998015190512073,LSU,400603881,False,2015,regular,2015-10-03,Tiger Stadium,3958.0,5,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,0
1809,42058.0,SEC,"[3, 7, 14, 0]",24,0.0026740938856845142,South Carolina,True,SEC,"[7, 10, 21, 7]",45,0.9973259061143155,LSU,400603903,False,2015,regular,2015-10-10,Tiger Stadium,3958.0,6,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,41.103976700775014,1,0
1810,102321.0,SEC,"[7, 7, 14, 0]",28,0.058414726716252474,Florida,True,SEC,"[0, 28, 0, 7]",35,0.9415852732837475,LSU,400603893,False,2015,regular,2015-10-17,Tiger Stadium,3958.0,7,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,1
1811,101561.0,Conference USA,"[0, 7, 6, 7]",20,0.005905097157651973,Western Kentucky,False,SEC,"[7, 7, 20, 14]",48,0.994094902842348,LSU,400603888,False,2015,regular,2015-10-24,Tiger Stadium,3958.0,8,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.25723947185817,1,0
1812,101699.0,SEC,"[7, 14, 3, 7]",31,0.879612951817202,Arkansas,True,SEC,"[0, 7, 7, 0]",14,0.12038704818279794,LSU,400603932,False,2015,regular,2015-11-14,Tiger Stadium,3958.0,11,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.39210914670498,1,0
1813,101803.0,SEC,"[7, 0, 0, 0]",7,0.06903100391881734,Texas A&M,True,SEC,"[6, 0, 7, 6]",19,0.9309689960811827,LSU,400603917,False,2015,regular,2015-11-28,Tiger Stadium,3958.0,13,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.49375006108228,0,0
1814,98389.0,,"[0, 10, 0, 3]",13,3.919322537149217e-05,Jacksonville State,False,SEC,"[0, 27, 7, 0]",34,0.9999608067746285,LSU,400868985,False,2016,regular,2016-09-10,Tiger Stadium,3958.0,2,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,104.0,,,96.15719158335042,1,0
1815,99910.0,SEC,"[0, 3, 3, 14]",20,0.10469922728897174,Mississippi State,True,SEC,"[14, 9, 0, 0]",23,0.8953007727110283,LSU,400868996,False,2016,regular,2016-09-17,Tiger Stadium,3958.0,3,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,107.0,,,97.64368995611848,1,0
1816,102071.0,SEC,"[0, 0, 0, 7]",7,8.498025264647158e-05,Missouri,True,SEC,"[7, 14, 7, 14]",42,0.9999150197473535,LSU,400869014,False,2016,regular,2016-10-01,Tiger Stadium,3958.0,5,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.75567087890072,0,0
1817,102164.0,Conference USA,"[7, 3, 0, 0]",10,1.2060589491436069e-05,Southern Mississippi,False,SEC,"[7, 3, 28, 7]",45,0.9999879394105086,LSU,400869027,False,2016,regular,2016-10-15,Tiger Stadium,3958.0,7,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.84656131194964,0,0
1818,101720.0,SEC,"[10, 11, 0, 0]",21,0.053382972036118415,Ole Miss,True,SEC,"[7, 14, 10, 7]",38,0.9466170279638816,LSU,400869032,False,2016,regular,2016-10-22,Tiger Stadium,3958.0,8,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.41263279287732,1,1
1819,102321.0,SEC,"[0, 0, 0, 10]",10,0.9915634043923537,Alabama,True,SEC,"[0, 0, 0, 0]",0,0.008436595607646357,LSU,400869044,False,2016,regular,2016-11-05,Tiger Stadium,3958.0,10,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,100.0,1,1
1820,102043.0,SEC,"[0, 3, 7, 6]",16,0.4878427838543252,Florida,True,SEC,"[7, 0, 0, 3]",10,0.5121572161456748,LSU,400922862,False,2016,regular,2016-11-19,Tiger Stadium,3958.0,12,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,13.0,,,99.7283060173376,1,1
1821,97289.0,,"[3, 0, 0, 7]",10,3.819074020094959e-05,Chattanooga,False,SEC,"[14, 14, 14, 3]",45,0.999961809259799,LSU,400933847,False,2017,regular,2017-09-09,Tiger Stadium,3958.0,2,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,95.08214345051358,1,0
1822,96044.0,ACC,"[3, 0, 16, 7]",26,0.10257607109619893,Syracuse,False,SEC,"[7, 7, 14, 7]",35,0.8974239289038011,LSU,400933867,False,2017,regular,2017-09-23,Tiger Stadium,3958.0,4,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,51.0,,,93.86538442743914,1,0
1823,99879.0,Sun Belt,"[7, 3, 7, 7]",24,0.5883597591295078,Troy,False,SEC,"[0, 0, 7, 14]",21,0.4116402408704922,LSU,400933877,False,2017,regular,2017-09-30,Tiger Stadium,3958.0,5,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,97.61339314510218,1,0
1824,101601.0,SEC,"[17, 6, 0, 0]",23,0.18041132924175696,Auburn,True,SEC,"[0, 14, 0, 13]",27,0.819588670758243,LSU,400933889,False,2017,regular,2017-10-14,Tiger Stadium,3958.0,7,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,99.29633213123405,0,1
1825,98546.0,SEC,"[0, 7, 3, 0]",10,0.03963327991499399,Arkansas,True,SEC,"[7, 0, 12, 14]",33,0.960366720085006,LSU,400933914,False,2017,regular,2017-11-11,Tiger Stadium,3958.0,11,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,96.31063027140078,0,0
1826,97675.0,SEC,"[0, 7, 14, 0]",21,0.000813086621283654,Texas A&M,True,SEC,"[13, 7, 14, 11]",45,0.9991869133787163,LSU,400933936,False,2017,regular,2017-11-25,Tiger Stadium,3958.0,13,102321,Baton Rouge,US,0.0,7.640734673,1.0,"{'y': -91.1838163, 'x': 30.412035}",Tiger Stadium,LA,1924.0,70803,0.0,,,95.45938761349088,1,0
1827,25803.0,,"[0, 0, 0, 0]",0,,Lamar,False,Sun Belt,"[13, 27, 0, 0]",40,,Louisiana,322450309,False,2012,regular,2012-09-01,Cajun Field,3666.0,1,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,53.0,89.96000000000001,78.08000000000001,69.92682926829268,0,0
1828,21109.0,Sun Belt,"[0, 14, 6, 0]",20,0.11800291855016098,Florida International,True,Sun Belt,"[17, 14, 10, 7]",48,0.881997081449839,Louisiana,322730309,False,2012,regular,2012-09-29,Cajun Field,3666.0,5,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,38.0,87.98,68.0,57.205962059620596,0,0
1829,29758.0,Conference USA,"[0, 10, 0, 3]",13,0.0006046079183321673,Tulane,False,Sun Belt,"[3, 21, 14, 3]",41,0.9993953920816678,Louisiana,322800309,False,2012,regular,2012-10-06,Cajun Field,3666.0,6,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,87.08000000000001,64.03999999999999,80.6449864498645,0,0
1830,19873.0,Sun Belt,"[6, 20, 14, 10]",50,0.24221569159558753,Arkansas State,True,Sun Belt,"[0, 7, 7, 13]",27,0.7577843084044125,Louisiana,322970309,False,2012,regular,2012-10-23,Cajun Field,3666.0,9,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,84.02,60.08,53.85636856368564,0,0
1831,20314.0,Sun Belt,"[0, 10, 3, 14]",27,0.05984550570365277,Western Kentucky,True,Sun Belt,"[0, 10, 7, 14]",31,0.9401544942963472,Louisiana,323220309,False,2012,regular,2012-11-17,Cajun Field,3666.0,12,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,66.02,41.0,55.05149051490514,0,0
1832,20333.0,Sun Belt,"[7, 9, 7, 7]",30,0.12557041915932454,South Alabama,True,Sun Belt,"[17, 7, 14, 14]",52,0.8744295808406755,Louisiana,323290309,False,2012,regular,2012-11-24,Cajun Field,3666.0,13,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,77.0,46.04,55.102981029810294,0,0
1833,28871.0,,"[0, 7, 0, 0]",7,2.3178100523879586e-05,Nicholls,False,Sun Belt,"[28, 21, 14, 7]",70,0.9999768218994761,Louisiana,332570309,False,2013,regular,2013-09-14,Cajun Field,3666.0,3,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,69.0,95.0,73.03999999999999,78.24119241192412,0,0
1834,23108.0,Sun Belt,"[0, 3, 7, 14]",24,0.006259323993668575,Texas State,True,Sun Belt,"[14, 14, 17, 3]",48,0.9937406760063314,Louisiana,332780309,False,2013,regular,2013-10-05,Cajun Field,3666.0,6,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,87.98,71.96000000000001,62.62330623306232,0,0
1835,30028.0,FBS Independents,"[21, 7, 0, 7]",35,0.1111787573050329,New Mexico State,False,Sun Belt,"[7, 7, 13, 22]",49,0.8888212426949671,Louisiana,333060309,False,2013,regular,2013-11-02,Cajun Field,3666.0,10,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,75.92,57.019999999999996,81.37669376693766,0,0
1836,22562.0,Sun Belt,"[6, 20, 3, 7]",36,0.18058619683642085,Troy,True,Sun Belt,"[21, 14, 0, 6]",41,0.8194138031635791,Louisiana,333110309,False,2013,regular,2013-11-07,Cajun Field,3666.0,11,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,3.0,80.96000000000001,55.040000000000006,61.14363143631436,0,0
1837,25309.0,Sun Belt,"[7, 7, 14, 3]",31,0.3586239680259544,Louisiana Monroe,True,Sun Belt,"[14, 7, 0, 7]",28,0.6413760319740456,Louisiana,333340309,False,2013,regular,2013-11-30,Cajun Field,3666.0,14,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,60.980000000000004,28.04,68.58807588075881,0,0
1838,36170.0,,"[0, 0, 6, 0]",6,0.0003792671020290683,Southern,False,Sun Belt,"[10, 14, 7, 14]",45,0.9996207328979709,Louisiana,400548406,False,2014,regular,2014-08-30,Cajun Field,3666.0,1,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,38.0,87.98,75.02,98.02168021680217,0,0
1839,25607.0,Conference USA,"[7, 10, 14, 17]",48,0.9929931345702725,Louisiana Tech,False,Sun Belt,"[0, 7, 0, 13]",20,0.007006865429727516,Louisiana,400548014,False,2014,regular,2014-09-06,Cajun Field,3666.0,2,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,28.0,91.03999999999999,75.02,69.39566395663957,0,0
1840,24616.0,Sun Belt,"[7, 10, 7, 7]",31,0.1887772178240965,Georgia State,True,Sun Belt,"[7, 7, 7, 13]",34,0.8112227821759035,Louisiana,400548420,False,2014,regular,2014-10-04,Cajun Field,3666.0,6,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,80.06,57.019999999999996,66.710027100271,0,0
1841,21760.0,Sun Belt,"[9, 14, 0, 17]",40,0.3064488766322798,Arkansas State,True,Sun Belt,"[13, 21, 7, 14]",55,0.6935511233677202,Louisiana,400548431,False,2014,regular,2014-10-21,Cajun Field,3666.0,9,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,80.96000000000001,53.06,58.97018970189703,0,0
1842,25861.0,Sun Belt,"[0, 9, 0, 0]",9,0.01289307223682612,South Alabama,True,Sun Belt,"[3, 3, 3, 10]",19,0.9871069277631739,Louisiana,400548438,False,2014,regular,2014-11-01,Cajun Field,3666.0,10,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,71.96000000000001,42.08,70.0840108401084,0,0
1843,20638.0,Sun Belt,"[14, 0, 7, 14]",35,0.9936473661190655,Appalachian State,True,Sun Belt,"[3, 10, 3, 0]",16,0.006352633880934519,Louisiana,400548450,False,2014,regular,2014-11-22,Cajun Field,3666.0,13,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,71.96000000000001,55.040000000000006,55.92953929539295,0,0
1844,26824.0,,"[0, 10, 7, 0]",17,1.6088563863148053e-05,Northwestern State,False,Sun Belt,"[14, 13, 7, 10]",44,0.9999839114361369,Louisiana,400787416,False,2015,regular,2015-09-12,Cajun Field,3666.0,2,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,84.92,60.980000000000004,72.69376693766938,0,0
1845,24679.0,Mid-American,"[7, 7, 14, 7]",35,0.992996721862252,Akron,False,Sun Belt,"[0, 7, 0, 7]",14,0.007003278137748034,Louisiana,400787313,False,2015,regular,2015-09-26,Cajun Field,3666.0,4,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,87.98,69.98,66.88075880758808,0,0
1846,21377.0,Sun Belt,"[7, 7, 7, 6]",27,0.003309293590825768,Texas State,True,Sun Belt,"[7, 7, 28, 7]",49,0.9966907064091742,Louisiana,400787449,False,2015,regular,2015-10-10,Cajun Field,3666.0,6,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,82.03999999999999,62.06,57.93224932249322,0,0
1847,17410.0,Sun Belt,"[14, 10, 0, 0]",24,0.1305700832960861,Louisiana Monroe,True,Sun Belt,"[3, 6, 7, 14]",30,0.8694299167039139,Louisiana,400787463,False,2015,regular,2015-10-31,Cajun Field,3666.0,9,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,711.0,78.98,60.08,47.18157181571816,0,0
1848,17023.0,Sun Belt,"[3, 17, 7, 10]",37,0.6031436886324457,New Mexico State,True,Sun Belt,"[7, 10, 3, 14]",34,0.3968563113675542,Louisiana,400787476,False,2015,regular,2015-11-21,Cajun Field,3666.0,12,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,0.0,64.03999999999999,46.94,46.13279132791328,0,0
1849,22264.0,Sun Belt,"[24, 0, 17, 0]",41,0.9374091308326923,Troy,True,Sun Belt,"[0, 10, 7, 0]",17,0.06259086916730769,Louisiana,400787485,False,2015,regular,2015-12-05,Cajun Field,3666.0,14,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,60.3360433604336,0,0
1850,22661.0,Mountain West,"[14, 21, 3, 7]",45,0.9962986316783699,Boise State,False,Sun Belt,"[0, 3, 0, 7]",10,0.003701368321630174,Louisiana,400869176,False,2016,regular,2016-09-03,Cajun Field,3666.0,1,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,61.41192411924119,0,0
1851,26891.0,,"[3, 9, 3, 7]",22,0.01826526740770784,McNeese,False,Sun Belt,"[7, 7, 13, 3]",30,0.9817347325922922,Louisiana,400869812,False,2016,regular,2016-09-10,Cajun Field,3666.0,2,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,72.87533875338752,0,0
1852,19208.0,Sun Belt,"[0, 7, 7, 9]",23,0.4545986684431327,South Alabama,True,Sun Belt,"[6, 3, 13, 6]",28,0.5454013315568673,Louisiana,400869814,False,2016,regular,2016-09-17,Cajun Field,3666.0,3,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,52.054200542005425,0,0
1853,16960.0,Sun Belt,"[10, 14, 0, 0]",24,0.9907404897318743,Appalachian State,True,Sun Belt,"[0, 0, 0, 0]",0,0.00925951026812566,Louisiana,400869825,False,2016,regular,2016-10-12,Cajun Field,3666.0,7,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,45.96205962059621,0,0
1854,21367.0,Sun Belt,"[10, 7, 3, 3]",23,0.977371353481314,Idaho,True,Sun Belt,"[3, 10, 0, 0]",13,0.022628646518686003,Louisiana,400869840,False,2016,regular,2016-11-05,Cajun Field,3666.0,10,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,57.90514905149051,0,0
1855,14259.0,Sun Belt,"[7, 0, 3, 9]",19,0.7305875895516838,Arkansas State,True,Sun Belt,"[7, 7, 7, 3]",24,0.26941241044831626,Louisiana,400869852,False,2016,regular,2016-11-26,Cajun Field,3666.0,13,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,38.642276422764226,0,0
1856,18289.0,,"[21, 14, 0, 13]",48,0.3,Southeastern Louisiana,False,Sun Belt,"[21, 14, 7, 9]",51,0.7,Louisiana,400944828,False,2017,regular,2017-09-02,Cajun Field,3666.0,1,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,49.56368563685637,0,0
1857,18318.0,Sun Belt,"[9, 14, 7, 13, 7, 6]",56,0.7482812882331822,Louisiana Monroe,True,Sun Belt,"[0, 13, 9, 21, 7, 0]",50,0.2517187117668178,Louisiana,400944842,False,2017,regular,2017-09-23,Cajun Field,3666.0,4,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,49.642276422764226,0,0
1858,13106.0,Sun Belt,"[0, 0, 7, 0]",7,0.0075383633606740386,Texas State,True,Sun Belt,"[14, 0, 3, 7]",24,0.992461636639326,Louisiana,400944852,False,2017,regular,2017-10-12,Cajun Field,3666.0,7,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,35.517615176151764,0,0
1859,16048.0,Sun Belt,"[7, 10, 14, 3]",34,0.01216497351136181,New Mexico State,True,Sun Belt,"[14, 17, 3, 13]",47,0.9878350264886382,Louisiana,400944878,False,2017,regular,2017-11-18,Cajun Field,3666.0,12,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,43.490514905149055,0,0
1860,12993.0,Sun Belt,"[14, 3, 10, 7]",34,0.9239720642030043,Georgia Southern,True,Sun Belt,"[0, 7, 3, 14]",24,0.07602793579699574,Louisiana,400944881,False,2017,regular,2017-11-25,Cajun Field,3666.0,13,36900,Lafayette,US,0.0,3.556508303,0.0,"{'y': -92.0417371, 'x': 30.2158434}",Cajun Field,LA,1971.0,70506,,,,35.21138211382114,0,0
