,country,article_name,revision_id,article_quality,population
2683,Pakistan,Dawar Khan Kundi,802620569.0,Start,200.6
2684,Pakistan,Ahmed Mian Soomro,802683316.0,Start,200.6
2685,Pakistan,Fakhar Imam,802692936.0,Stub,200.6
2686,Pakistan,Sardar Ashiq Hussain,802760039.0,Stub,200.6
2687,Pakistan,Farah Aqil,802760954.0,Stub,200.6
2688,Pakistan,Zaeem Qadri,802774276.0,Stub,200.6
2689,Pakistan,Hyder Bux Jatoi,802778331.0,Start,200.6
2690,Pakistan,Farzana Raja,802795254.0,C,200.6
2691,Pakistan,Jinnah of Pakistan,802800084.0,Stub,200.6
2692,Pakistan,Qadir Magsi,802809688.0,Start,200.6
2693,Pakistan,Anjum Aqeel Khan,802834867.0,Start,200.6
2694,Pakistan,Murad Abro,802861534.0,Stub,200.6
2695,Pakistan,Fazal Dad Khan,802873544.0,Stub,200.6
2696,Pakistan,Lala Fazal-ur-Rehman,802980868.0,Stub,200.6
2697,Pakistan,Mian Gul Akbar Zaib,803032665.0,Start,200.6
2698,Pakistan,Begum Mahmooda Salim Khan,803072577.0,Start,200.6
2699,Pakistan,Amjad Bashir,803083116.0,C,200.6
2700,Pakistan,Arbab Zakaullah,803126945.0,Stub,200.6
2701,Pakistan,Arif Aziz Sheikh,803130433.0,Stub,200.6
2702,Pakistan,Arifa Khalid Pervaiz,803130650.0,Stub,200.6
2703,Pakistan,Habibullah Bahar Chowdhury,803132562.0,Start,200.6
2704,Pakistan,Mir Bahadur Khan Khoso,803136821.0,Start,200.6
2705,Pakistan,Firdous Ashiq Awan,803217606.0,Start,200.6
2706,Pakistan,Hazar Khan Bijarani,803226341.0,Stub,200.6
2707,Pakistan,Syed Raza Ali Gillani,803248922.0,Start,200.6
2708,Pakistan,Asghar Ali Jutt,803306594.0,Stub,200.6
2709,Pakistan,Nawab Changez Khan Marri,803344928.0,Start,200.6
2710,Pakistan,Aasia Ishaque,803367024.0,Start,200.6
2711,Pakistan,Imran Farooq,803419611.0,C,200.6
2712,Pakistan,Begum Kulsum Saifullah Khan,803435455.0,Start,200.6
2713,Pakistan,Hina Jilani,803569441.0,C,200.6
2714,Pakistan,Mahmud Ali (statesman),803570014.0,C,200.6
2715,Pakistan,Khawaja Sheraz Mehmood,803599995.0,Stub,200.6
2716,Pakistan,Syed Samsam Bukhari,803600005.0,Start,200.6
2717,Pakistan,Rana Asif Tauseef,803600029.0,Start,200.6
2718,Pakistan,Sahibzada Farooq Ali,803614498.0,Stub,200.6
2719,Pakistan,Khaqan Abbasi,803657909.0,Start,200.6
2720,Pakistan,Mukhtiar Ahmad Junejo,803677249.0,Stub,200.6
2721,Pakistan,Hafeez Ur Rehman,803792208.0,Stub,200.6
2722,Pakistan,Sumaira Malik,803816250.0,Start,200.6
2723,Pakistan,Nawabzada Lashkari Raisani,803823660.0,Stub,200.6
2724,Pakistan,Faisal Subzwari,803879940.0,Start,200.6
2725,Pakistan,Asma Jahangir,803880819.0,GA,200.6
2726,Pakistan,Zafarullah Khan Jamali,803895215.0,GA,200.6
2727,Pakistan,A.R. Jamali,803896472.0,Stub,200.6
2728,Pakistan,Wajihuddin Ahmed,803914924.0,C,200.6
2729,Pakistan,Fatima Begum (politician),803939660.0,Start,200.6
2730,Pakistan,Usman Badini,804200928.0,Stub,200.6
2731,Pakistan,Fatima Jinnah,804301755.0,C,200.6
2732,Pakistan,Tehmina Durrani,804404814.0,C,200.6
2733,Pakistan,Sohail Mahmood,804409397.0,Stub,200.6
2734,Pakistan,Tariq Azim Khan,804424473.0,Stub,200.6
2735,Pakistan,Salmaan Taseer,804431409.0,C,200.6
2736,Pakistan,Syed Muhammad Asghar Shah,804492380.0,Stub,200.6
2737,Pakistan,Rana Afzaal Hussain,804517259.0,Stub,200.6
2738,Pakistan,Khurshid Anwar (Major),804565270.0,C,200.6
2739,Pakistan,Tahira Aurangzeb,804637438.0,Stub,200.6
2740,Pakistan,Marvi Mazhar,804664538.0,Stub,200.6
2741,Pakistan,Bilal Yasin,804699410.0,Stub,200.6
2742,Pakistan,Zafarullah Khan (lawyer),804701063.0,Stub,200.6
2743,Pakistan,Akbar Bugti,804778423.0,C,200.6
2744,Pakistan,Faryal Talpur,804844369.0,C,200.6
2745,Pakistan,Khalid Anwer,804911060.0,Start,200.6
2746,Pakistan,Habibullah Khan Tarin,804923349.0,Stub,200.6
2747,Pakistan,Mian Iftikharuddin,804974525.0,C,200.6
2748,Pakistan,Muhammad Jamil Malik,804994336.0,Stub,200.6
2749,Pakistan,Khadim Hussain Wattoo,805017978.0,Stub,200.6
2750,Pakistan,Farooq Haider Khan,805117048.0,Start,200.6
2751,Pakistan,Anwar Hayat Khan,805128937.0,Stub,200.6
2752,Pakistan,Abdul Matin Khan,805146705.0,Start,200.6
2753,Pakistan,Jan Ali Changezi,805208900.0,Stub,200.6
2754,Pakistan,Rana Sanaullah Khan,805260821.0,Start,200.6
2755,Pakistan,Imran Khan,805263257.0,GA,200.6
2756,Pakistan,Maleeha Lodhi,805431799.0,GA,200.6
2757,Pakistan,Murtaza Bhutto,805451514.0,C,200.6
2758,Pakistan,Khan Muhammad Khan,805453518.0,GA,200.6
2759,Pakistan,Jahan Zeb of Swat,805460765.0,C,200.6
2760,Pakistan,Ghulam Muhammad Khan Mahar,805474516.0,Start,200.6
2761,Pakistan,Istiqbal Khan,805493122.0,Stub,200.6
2762,Pakistan,Marriyum Aurangzeb,805494376.0,GA,200.6
2763,Pakistan,Kulsoom Nawaz Sharif,805511480.0,C,200.6
2764,Pakistan,Malik Khizar Hayat Tiwana,805574783.0,Start,200.6
2765,Pakistan,Zil-e-Huma Usman,805576347.0,Stub,200.6
2766,Pakistan,Malik Mehr un Nisa Afridi,805621756.0,C,200.6
2767,Pakistan,Qari Muhammad Yousuf,805628232.0,Stub,200.6
2768,Pakistan,Muhammad Jamal ud Din,805628537.0,Stub,200.6
2769,Pakistan,Shahida Akhtar Ali,805629447.0,Stub,200.6
2770,Pakistan,Aliya Kamran,805629686.0,Stub,200.6
2771,Pakistan,Aasiya Nasir,805629728.0,Start,200.6
2772,Pakistan,Muhammad Waqas Khan,805631648.0,Start,200.6
2773,Pakistan,Zafar Iqbal Chaudhry,805673057.0,Stub,200.6
2774,Pakistan,Cabinet of Pakistan,805707765.0,C,200.6
2775,Pakistan,Jawad Hussain (politician),805731547.0,Stub,200.6
2776,Pakistan,Zil-e-Huma Usman Shaheed,805756456.0,Stub,200.6
2777,Pakistan,Brahumdagh Bugti,805792802.0,Start,200.6
2778,Pakistan,Gulalai Ismail,805921056.0,GA,200.6
2779,Pakistan,Chaudhary Muhammad Ali,805950363.0,Start,200.6
2780,Pakistan,Amir Abdullah Khan Rokhri,805975293.0,Start,200.6
2781,Pakistan,Maryam Nawaz,806030100.0,GA,200.6
2782,Pakistan,Turkestan Bhittani,806045244.0,Start,200.6
2783,Pakistan,Anusha Rahman,806066938.0,GA,200.6
2784,Pakistan,Abdul Ghafoor Chaudhry,806066958.0,Stub,200.6
2785,Pakistan,Chaudhry Muhammad Ashraf,806093865.0,Stub,200.6
2786,Pakistan,Chaudhry Saeed Iqbal,806093943.0,Stub,200.6
2787,Pakistan,Chaudhry Saud Majeed,806094051.0,Stub,200.6
2788,Pakistan,Chaudhry Zahid Iqbal,806094301.0,Stub,200.6
2789,Pakistan,Attique Ahmed Khan,806114697.0,C,200.6
2790,Pakistan,Soran Singh,806116337.0,Start,200.6
2791,Pakistan,Mubashir Lucman,806177069.0,Start,200.6
2792,Pakistan,Rao Qaiser Ali Khan,806181597.0,Stub,200.6
2793,Pakistan,Asif Ali Zardari,806182887.0,GA,200.6
2794,Pakistan,Ghulam Bibi Bharwana,806230250.0,Start,200.6
2795,Pakistan,General Rani,806263296.0,Start,200.6
2796,Pakistan,Liaquat Ali Khan,806268841.0,B,200.6
2797,Pakistan,Choudhry Bilal Ahmed,806280863.0,Stub,200.6
2798,Pakistan,Sardar Arif Shahid,806284814.0,Stub,200.6
2799,Pakistan,Chaudhry Muhammad Afzal Sahi,806369152.0,Start,200.6
2800,Pakistan,Salima Hashmi,806384943.0,C,200.6
2801,Pakistan,Mohammad Aslam Bhutani,806432704.0,Stub,200.6
2802,Pakistan,Shah Nawaz Bhutto,806490350.0,C,200.6
2803,Pakistan,Manzur Qadir,806544789.0,Stub,200.6
2804,Pakistan,Chaudhry Abdul Majid,806573280.0,Start,200.6
2805,Pakistan,Raza Rabbani,806578725.0,GA,200.6
2806,Pakistan,Naeema Kishwar Khan,806645795.0,Stub,200.6
2807,Pakistan,Sayab Khalid (politician),806647989.0,Stub,200.6
2808,Pakistan,Liaqat Hayat Khan,806673360.0,Start,200.6
2809,Pakistan,Tariq Mahmood Bajwa,806695182.0,Stub,200.6
2810,Pakistan,Nuzhat Sadiq,806695870.0,Stub,200.6
2811,Pakistan,Ayesha Raza Farooq,806696201.0,Stub,200.6
2812,Pakistan,Hamid Nasir Chattha,806758817.0,Start,200.6
2813,Pakistan,Marvi Memon,806807934.0,GA,200.6
2814,Pakistan,List of Pakistani politicians by net worth,806811728.0,C,200.6
2815,Pakistan,Ra'ana Liaquat Ali Khan,806823197.0,GA,200.6
2816,Pakistan,Asghar Ali Shah (politician),806859753.0,Stub,200.6
2817,Pakistan,Sajjad Zaheer,806898824.0,C,200.6
2818,Pakistan,Sheikh Liaquat Hussain,806912989.0,Stub,200.6
2819,Pakistan,Khwaja Shahabuddin,806978501.0,Start,200.6
2820,Pakistan,Tofazzal Hossain Manik Miah,806994641.0,C,200.6
2821,Pakistan,Ayesha Gulalai Wazir,807012451.0,Start,200.6
2822,Pakistan,Muhammad Hanif Ansari,807051021.0,Stub,200.6
2823,Pakistan,Wajid Shamsul Hasan,807082434.0,Stub,200.6
2824,Pakistan,Malik Shakir Bashir Awan,807158456.0,Stub,200.6
2825,Pakistan,Muzafar Said,807177473.0,Stub,200.6
2826,Pakistan,Fazle Shakoor Khan,807179687.0,Stub,200.6
2827,Pakistan,Nawabzada Nasrullah Khan,807191989.0,Start,200.6
2828,Pakistan,Cabinet of Khyber Pakhtunkhwa,807195925.0,Start,200.6
2829,Pakistan,Muhammad Mushtaq Khan (politician),807200448.0,Stub,200.6
2830,Pakistan,Benazir Bhutto,807232416.0,B,200.6
2831,Pakistan,Pir Syed Muhammad Binyamin Rizvi,807254259.0,Start,200.6
2832,Pakistan,Abdul Khaliq Hazara (politician),807273057.0,Stub,200.6
2833,Pakistan,Arbab Amir Ayub,807317529.0,Stub,200.6
2834,Pakistan,Meher Taj Roghani,807321675.0,Start,200.6
2835,Pakistan,Inayatullah Khan Gandapur,807338077.0,Start,200.6
2836,Pakistan,Hamza Ali Abbasi,807405539.0,Start,200.6
2837,Pakistan,Hafiz Muhammad Saeed,807425320.0,GA,200.6
2838,Pakistan,Anwar Kamal Khan,807433544.0,Start,200.6
2839,Pakistan,Sarfraz Nawaz,807463466.0,C,200.6
2840,Pakistan,Sharjeel Memon,807472163.0,Stub,200.6
2841,United States,Butler-Belmont family,470173494.0,Start,328
2842,United States,Heard-Hawes family,502721672.0,C,328
2843,United States,Russell family (American political family),550953646.0,Stub,328
2844,United States,Read family of Delaware,651856758.0,Start,328
2845,United States,National Foundation for Women Legislators,667815878.0,Start,328
2846,United States,Murray Hill Incorporated,685347694.0,Stub,328
2847,United States,Wyllys–Haynes family,699520934.0,Start,328
2848,United States,Samuel R. Spencer,701437626.0,Stub,328
2849,United States,Garrett D. Kinney,703098503.0,Stub,328
2850,United States,Gregory Schulte,705886439.0,Start,328
2851,United States,Playing Fox,706317015.0,Stub,328
2852,United States,Michael M. Davis,706435364.0,Stub,328
2853,United States,Andrew Wiggin (judge),706605760.0,Stub,328
2854,United States,Eugene Little Coyote,707654266.0,Stub,328
2855,United States,Rodney family of Delaware,708366500.0,Start,328
2856,United States,Sah-wich-ol-gadhw,710803018.0,Stub,328
2857,United States,John Brown (biography),712280275.0,Start,328
2858,United States,Henry Throop Stanton,712528813.0,Stub,328
2859,United States,South–Cockrell–Hargis family,712578434.0,C,328
2860,United States,Matheson family,712812632.0,Stub,328
2861,United States,Beshekee,713552630.0,Start,328
2862,United States,David Hardt,713934035.0,Stub,328
2863,United States,Raymond Pitcairn,715485245.0,Stub,328
2864,United States,Norman Myhra,718098566.0,Stub,328
2865,United States,Frank M. Dixon,718734451.0,Start,328
2866,United States,Tom Moody (politician),718858500.0,Stub,328
2867,United States,Harrison E. Havens,719133534.0,Start,328
2868,United States,Jarvis W. Pike,719332094.0,Stub,328
2869,United States,Monica Milne,720107711.0,Stub,328
2870,United States,Wells–Bennett–Grant family,720164068.0,Start,328
2871,United States,Kidder family,720356154.0,Start,328
2872,United States,LaRue Parker,720356280.0,Stub,328
2873,United States,Lawrence O. Murray,720356495.0,Stub,328
2874,United States,Walk-in-the-Water,720977067.0,Stub,328
2875,United States,Richard Real Bird,721369686.0,Stub,328
2876,United States,Clifford Birdinground,721369751.0,Start,328
2877,United States,Vincent Goes Ahead,721369784.0,Start,328
2878,United States,Henry A. Smythe,721411696.0,Stub,328
2879,United States,Marge Anderson,721800605.0,Start,328
2880,United States,Robert T. Oestreicher,721838961.0,Stub,328
2881,United States,Melanie Benjamin (Ojibwe leader),721970051.0,Stub,328
2882,United States,Trenton Stokes,722109064.0,Stub,328
2883,United States,Philip Mastin,722562134.0,Stub,328
2884,United States,Thomas Shannon (Ohio politician),722771207.0,Start,328
2885,United States,William A. Lake,722771593.0,Stub,328
2886,United States,Paul D. McGowan,722989634.0,Stub,328
2887,United States,Landrieu family,723572293.0,Stub,328
2888,United States,Floyd F. Green,723677112.0,Stub,328
2889,United States,John Nelson Hinkle,723696164.0,Stub,328
2890,United States,Samuel Jackson Swartz,723696504.0,Stub,328
2891,United States,George Silas Peters,723705126.0,Stub,328
2892,United States,Gilbert G. Collins,723705178.0,Stub,328
2893,United States,Thomas Wood (mayor),723741317.0,Stub,328
2894,United States,John Guerrant Miller,723745241.0,Stub,328
2895,United States,William Long (mayor),723785326.0,Stub,328
2896,United States,James Robinson (Ohio),723792502.0,Stub,328
2897,United States,John Laughrey,723799178.0,Stub,328
2898,United States,Eli C. King,723799187.0,Stub,328
2899,United States,Keith Westmoreland,724547793.0,Stub,328
2900,United States,John Chester (Connecticut),725077269.0,Stub,328
2901,United States,Savanukah,726603154.0,Stub,328
2902,United States,Gerard Parker,726654858.0,Stub,328
2903,United States,John Shaffer,726723718.0,Stub,328
2904,United States,William T. Martin (mayor),728451018.0,Stub,328
2905,United States,Alexander Patton,728453557.0,Stub,328
2906,United States,George W. Meeker,728518410.0,Stub,328
2907,United States,John H. Heitmann,728625614.0,Stub,328
2908,United States,John Addison Thomas,729068637.0,Stub,328
2909,United States,William H. Stead,731519296.0,Stub,328
2910,United States,William B. Camp,731660598.0,Stub,328
2911,United States,Henry A. Moehlenpah,733895312.0,Start,328
2912,United States,John Kostuck,734527671.0,Start,328
2913,United States,John G. King (politician),734832431.0,Stub,328
2914,United States,Woman's National Democratic Club,735966681.0,Start,328
2915,United States,Anton D. Strouf,736331711.0,Stub,328
2916,United States,William Schneider (politician),737156973.0,Start,328
2917,United States,Seymour-Conkling family,737278861.0,Stub,328
2918,United States,Rick McIntyre,737914671.0,Start,328
2919,United States,Howe family (United States politicians),738199614.0,C,328
2920,United States,Coit D. Blacker,738258270.0,Stub,328
2921,United States,Walt Dziedzic,738272520.0,Start,328
2922,United States,Matthew Mechtel,738297570.0,Start,328
2923,United States,George Nelson Lester,738357014.0,Stub,328
2924,United States,Hardy Strickland,738357018.0,Stub,328
2925,United States,Samuel Calley,738468592.0,Stub,328
2926,United States,Walter Foxcroft Hawkins,738626667.0,Stub,328
2927,United States,John Henry Whallen,738628835.0,C,328
2928,United States,Office-holders of the United States,739780229.0,Start,328
2929,United States,Henry William Worley,740435128.0,Stub,328
2930,United States,Matthew Box,741834878.0,Stub,328
2931,United States,Edward Kern (police officer),742129851.0,C,328
2932,United States,James John Thomas,742470225.0,Stub,328
2933,United States,Trembling Earth,743281119.0,Stub,328
2934,United States,Harry Woods (Illinois politician),743383299.0,Stub,328
2935,United States,Kent Kane Parrot,743537215.0,C,328
2936,United States,Damien Marchesseault,743537444.0,Start,328
2937,United States,Nicole Murray-Ramirez,743686472.0,Start,328
2938,United States,Muhlenberg family,744097921.0,Start,328
2939,United States,James G. Field,744365456.0,Start,328
2940,United States,James G. Bull,744447497.0,Stub,328
2941,United States,Margo Frasier,744558066.0,Stub,328
2942,United States,Whitehill–Wise family,744696341.0,Stub,328
2943,United States,John Bailhache,745569762.0,Stub,328
2944,United States,Robert H. Jeffrey,745789860.0,Start,328
2945,United States,Samuel Lewis (politician),745796315.0,Stub,328
2946,United States,Barbour family,746818554.0,Start,328
2947,United States,John H. Crockett,746922350.0,Stub,328
2948,United States,Walter Shelley,747271200.0,Stub,328
2949,United States,Smoot–Rowlett family,747317075.0,Start,328
2950,United States,John N. Hagan,747355227.0,Stub,328
2951,United States,Thomas Rhea,747758944.0,GA,328
2952,United States,"William H. Jeffreys, Jr.",747774517.0,Stub,328
2953,United States,King political family,747982481.0,Start,328
2954,United States,Waterman family,747982801.0,Start,328
2955,United States,Henry Loucks,748071357.0,Start,328
2956,United States,George Graham (soldier),748841745.0,Start,328
2957,United States,William Arnold Carter,748865498.0,Stub,328
2958,United States,"Politics of Dayton, Ohio",749469278.0,C,328
2959,United States,John McDowell (Pennsylvania),750025676.0,Stub,328
2960,United States,Susan Bitter Smith,750924529.0,C,328
2961,United States,Kenyon E. Giese,751022785.0,Stub,328
2962,United States,Armistead Thomson Mason,751647695.0,C,328
2963,United States,Albert Frink,752305258.0,Start,328
2964,United States,Gentry Collins,752331337.0,Stub,328
2965,United States,Louis Cardis,752496450.0,Stub,328
2966,United States,Charley Lockhart,753684222.0,Start,328
2967,United States,Thomas Johnson (Kansas politician),753811222.0,Stub,328
2968,United States,Benjamin Long,753827439.0,Start,328
2969,United States,Rudy Lozano,754080467.0,Start,328
2970,United States,Robert P. Lamont,754478142.0,Start,328
2971,United States,Frank Harris Hitchcock,754478861.0,Start,328
2972,United States,Robert Murphy Mayo,754865150.0,Start,328
2973,United States,Lee–Hamblin family,755758078.0,Start,328
2974,United States,Henry Wharton Conway,755782930.0,Start,328
2975,United States,Phil Reitinger,755866300.0,Start,328
2976,United States,Eliseo Alcon,756170846.0,Start,328
2977,United States,Robert Brown (Georgia politician),756392850.0,Stub,328
2978,United States,Christine Tartaglione,756788897.0,C,328
2979,United States,Milo Bloom,757065414.0,Start,328
2980,United States,Wretha Hanson,757338650.0,Stub,328
2981,United States,"Russell G. Lloyd, Sr.",757645912.0,Start,328
2982,United States,Tom Maidhc O'Flaherty,758192183.0,Start,328
2983,United States,Augustus Stoner Decker,758192992.0,Stub,328
2984,United States,John Kerr (US politician),758373224.0,Stub,328
2985,United States,William Arden Maury,759413795.0,Stub,328
2986,United States,Mary Kim Titla,759815715.0,Start,328
2987,United States,Barby Wells,759978791.0,Stub,328
2988,United States,Sylvanus Lowry,760109296.0,Start,328
2989,United States,John Huyler,760386151.0,Start,328
2990,United States,Larry Clapp,761126708.0,Start,328
2991,United States,Abram Irvin McDowell,761157551.0,Start,328
2992,United States,Warren Jenkins,761332661.0,Stub,328
2993,United States,Claiborne-Dallas-Boggs family,761403440.0,Start,328
2994,United States,Middleton-Rutledge-Pinckney family,761413282.0,Start,328
2995,United States,Scranton family,761415640.0,Stub,328
2996,United States,James C. Webb,762042495.0,Stub,328
2997,United States,George A. Waggaman,762380926.0,Start,328
2998,United States,Edward Winn,762851362.0,Stub,328
2999,United States,List of Latino Democrats,763016935.0,C,328
3000,United States,Doug Sosnik,763071951.0,Stub,328
3001,United States,Rebecca Gernhardt Cox,763079820.0,Start,328
3002,United States,William S. Derrick,763224977.0,Stub,328
3003,United States,John A. Wilson (politician),763298140.0,Start,328
3004,United States,Desson Thomson,763464659.0,Stub,328
3005,United States,Peter Tarnoff,763538400.0,Start,328
3006,United States,Anthony M. Frank,763798609.0,Stub,328
3007,United States,Matthew A. Dunn,763883951.0,Start,328
3008,United States,Kristie Canegallo,763903832.0,Stub,328
3009,United States,Charles H. Voorhis,763964325.0,Start,328
3010,United States,Charles Tyroler II,763966332.0,Stub,328
3011,United States,Chris Cole (politician),763970153.0,C,328
3012,United States,Gerald A. Reynolds,764107941.0,Start,328
3013,United States,Edward Follansbee Noyes,764146217.0,Start,328
3014,United States,Eugene Fubini,764159230.0,Stub,328
3015,United States,Frelinghuysen family,764308890.0,Start,328
3016,United States,George P. Lawrence,764318631.0,Start,328
3017,United States,Jacob Haussling,764505686.0,Stub,328
3018,United States,Leonard Staisey,764598614.0,Stub,328
3019,United States,Thomas K. Harris,764770780.0,Start,328
3020,United States,George Greer,764793602.0,Start,328
3021,United States,Michael J. Matthews,764834687.0,C,328
3022,United States,Michael J. Ryan (Philadelphia politician),764834692.0,Stub,328
3023,United States,Albert J. Pullen,764836516.0,Start,328
3024,United States,Peter Salentine,765078510.0,Stub,328
3025,United States,Gregory Lorjuste,765107720.0,Stub,328
3026,United States,Frank L. Shaw,765121702.0,B,328
3027,United States,Stephen Higgins,765217334.0,Stub,328
3028,United States,Bill Bryant (politician),765251396.0,Start,328
3029,United States,Thorn Lord,765260317.0,Start,328
3030,United States,Robert Snyder (civil servant),765501465.0,Stub,328
3031,United States,Thomas Hill Moore,765666056.0,Stub,328
3032,United States,George L. Rives,765757279.0,Start,328
3033,United States,James William Marshall,765795179.0,C,328
3034,United States,Suzanne Pharr,766141386.0,Stub,328
3035,United States,Colin R. McMillan,766205249.0,Start,328
3036,United States,Jill Alper,766275439.0,C,328
3037,United States,Carnahan family,766870659.0,Stub,328
3038,United States,Ralph Justice,766921180.0,Stub,328
3039,United States,Hale Johnson,766930428.0,Start,328
3040,United States,Ford family (Memphis),767010739.0,Start,328
3041,United States,Edwards–Lincoln–Porter family,767099817.0,Start,328
3042,United States,Clifford M. Hardin,767153908.0,Start,328
3043,United States,Stephen Ostroff,767384237.0,Stub,328
3044,United States,Women & Politics Institute,767842868.0,Start,328
3045,United States,Symington family (United States),767999364.0,Start,328
3046,United States,Justin Holland (politician),768181435.0,Start,328
3047,United States,The Family (Arkansas politics),768192129.0,C,328
3048,United States,Weld family,768203069.0,C,328
3049,United States,Jennifer Arndt,768238652.0,Stub,328
3050,United States,Thomas McKee Bayne,768959494.0,Start,328
3051,United States,William Couch,769460156.0,C,328
3052,United States,Lezlee Westine,769685746.0,Start,328
3053,United States,Janet J. McCoy,769717451.0,Stub,328
3054,United States,Julia Lathrop,769882854.0,C,328
3055,United States,E. T. Klassen,770169625.0,Stub,328
3056,United States,Oscar Hernandez (politician),770535786.0,Stub,328
3057,United States,Joseph L. White,770818162.0,Start,328
3058,United States,John A. Treutlen,770818410.0,C,328
3059,United States,List of Asian Pacific American Democrats,771190539.0,Start,328
3060,United States,Fendall family,771208266.0,Start,328
3061,United States,Christopher Tompkins,771270676.0,Stub,328
3062,United States,Ronnie Eldridge,771538072.0,Start,328
3063,United States,Gerald Washington,771848421.0,Start,328
3064,United States,John Milton Elliott,771976618.0,Start,328
3065,United States,Woodworth political family,772068379.0,Start,328
3066,United States,Walter Lee (Louisiana politician),772176512.0,Start,328
3067,United States,Felt family,772447886.0,Stub,328
3068,United States,Mark M. Noble,772567736.0,C,328
3069,United States,John W. Stephens,772656152.0,C,328
3070,United States,J. Edward Addicks,772683503.0,C,328
3071,United States,Scott Simon (politician),773508072.0,Start,328
3072,United States,Robert Mahoney,773527170.0,Stub,328
3073,United States,Harry Minto,773709753.0,Start,328
3074,United States,David Weintraub (official),773780592.0,Stub,328
3075,United States,Floyd Parker,773844532.0,Stub,328
3076,United States,Tom Hoefling,773888711.0,Start,328
3077,United States,Howard Bayless,773981645.0,Start,328
3078,United States,La Follette family,774389738.0,Start,328
3079,United States,Arthur W. Aleshire,774810780.0,Stub,328
3080,United States,Roland Kotani,775182017.0,Stub,328
3081,United States,Edward Dexter Holbrook,775528400.0,Start,328
3082,United States,Robert Potter (U.S. politician),775561860.0,Start,328
3083,United States,James Blair (South Carolina),775607049.0,Start,328
3084,United States,Goelet family,775611464.0,Start,328
3085,United States,Thomas Haughey,775622366.0,Start,328
3086,United States,John M. Pinckney,775633638.0,Start,328
3087,United States,Robert Adams Jr.,775633737.0,Start,328
3088,United States,Samuel Austin Kendall,775677313.0,Start,328
3089,United States,Lester R. Rice-Wray,776320032.0,C,328
3090,United States,Stevenson family,776966683.0,Stub,328
3091,United States,John Fontaine,777011861.0,Start,328
3092,United States,John Korsmo,777094923.0,C,328
3093,United States,Boyd Petersen,777119810.0,C,328
3094,United States,Joshua Barton,777572827.0,Start,328
3095,United States,Julius Katz,777800598.0,Stub,328
3096,United States,Ruth Bennett,777885675.0,C,328
3097,United States,Saltonstall family,777936571.0,Start,328
3098,United States,Wiley Thompson,778091327.0,Start,328
3099,United States,Larry Holmes (activist),778388481.0,Start,328
3100,United States,Tommy Burks,778457323.0,Start,328
3101,United States,Denis Law (politician),778558541.0,Stub,328
3102,United States,Ken Harris (politician),778605534.0,Start,328
3103,United States,Craig Clemmensen,778760478.0,Stub,328
3104,United States,George Sidney Marshall,778766300.0,Stub,328
3105,United States,Philip H. Bruck,778914019.0,Stub,328
3106,United States,Smithson E. Wright,778929090.0,Stub,328
3107,United States,Steve Callaway,778931047.0,Start,328
3108,United States,Watson F. Hammond,778938063.0,Stub,328
3109,United States,Charles Coleman (politician),778942983.0,Stub,328
3110,United States,Edwin M. Wright,779075337.0,Stub,328
3111,United States,Henry Clay Payne,779363419.0,Start,328
3112,United States,Sho Dozono,779483460.0,C,328
3113,United States,Gary Batton,779541971.0,Start,328
3114,United States,Richard A. Flintrop,779728335.0,Stub,328
3115,United States,Gary Howell (Michigan politician),779728355.0,Stub,328
3116,United States,William D. Blanks,779761013.0,Stub,328
3117,United States,H. Dunlop Dawbarn,779770665.0,Start,328
3118,United States,Howell C. Featherston,779881050.0,Stub,328
3119,United States,Ralph Wilcox,780112259.0,C,328
3120,United States,Kevin Lembo,780129399.0,Start,328
3121,United States,Longworth family,780131016.0,Start,328
3122,United States,Herbert Charles Sanborn,780162625.0,GA,328
3123,United States,Milton Rice Polland,780245135.0,Start,328
3124,United States,Charlotte Hallmark,780295965.0,Stub,328
3125,United States,John Kivela,780449351.0,Stub,328
3126,United States,Charles E. Potter,780723400.0,Start,328
3127,United States,Old Tassel,781114162.0,Start,328
3128,United States,William Oswald Mills,781163541.0,Start,328
3129,United States,Douglas Hemphill Elliott,781166945.0,Start,328
3130,United States,Driggs family,781191973.0,Start,328
3131,United States,John A. Elston,781222627.0,Start,328
3132,United States,Albert G. Schmedeman,781366957.0,Start,328
3133,United States,Karl Weidel,781384498.0,Start,328
3134,United States,Edward Longstreet Bodin,781884186.0,Start,328
3135,United States,Charles C. P. Arndt,781933847.0,Stub,328
3136,United States,E. H. Crump,782491016.0,C,328
3137,United States,Ken Clark (politician),782499025.0,Stub,328
3138,United States,Alexander P. Crittenden,782584155.0,Start,328
3139,United States,Pedro Agulto Tenorio,782898594.0,Start,328
3140,United States,Joan Jett Blakk,782924806.0,Start,328
3141,United States,Christopher Augustine Buckley,783072997.0,Start,328
3142,United States,Kristen Cox,783165483.0,Start,328
3143,United States,Lupe Valdez,783269147.0,C,328
3144,United States,José Francisco Chaves,783280325.0,C,328
3145,United States,Margaret D. Tutwiler,783419710.0,Start,328
3146,United States,Mari Maseng Will,783439515.0,Start,328
3147,United States,Deborah McFadden,783479486.0,Start,328
3148,United States,Torrey Westrom,783489667.0,Start,328
3149,United States,Mark Dudzic,783579413.0,Stub,328
3150,United States,Mark Sanchez (politician),783612516.0,C,328
3151,United States,Paul Babeu,783821571.0,GA,328
